Easting,Northing,Elevation,Distance (m),origin,longitude,latitude
408723.753835117,1420114.14610573,15.770714228633,970.08154296875,Maptiler terrain provider,12.844730789852951,80.15883666054481
408724.751521755,1420114.08244292,15.7656949380371,971.081604003906,Maptiler terrain provider,12.844730243667765,80.15884585602112
408725.749208397,1420114.01878011,15.7606756474672,972.081665039063,Maptiler terrain provider,12.844729697482256,80.15885505149743
408726.746895039,1420113.9551173,15.7556563569422,973.081787109375,Maptiler terrain provider,12.844729151296422,80.15886424697374
408727.744581677,1420113.89145448,15.7506370664802,974.081848144531,Maptiler terrain provider,12.844728605110173,80.15887344244999
408728.742268325,1420113.82779167,15.7456177760191,975.081970214844,Maptiler terrain provider,12.844728058923693,80.1588826379263
408729.739954973,1420113.76412886,15.740598485603,976.08203125,Maptiler terrain provider,12.844727512736883,80.1588918334026
408730.737641625,1420113.70046605,15.7355791952129,977.082092285156,Maptiler terrain provider,12.844726966549752,80.15890102887892
408731.735328265,1420113.63680324,15.7305599049279,978.082214355469,Maptiler terrain provider,12.844726420362296,80.15891022435511
408732.733014921,1420113.57314043,15.7255406146135,979.082275390625,Maptiler terrain provider,12.844725874174515,80.15891941983142
408733.730701565,1420113.50947762,15.7205213243994,980.082397460938,Maptiler terrain provider,12.84472532798641,80.15892861530762
408734.728388225,1420113.44581481,15.7155020341545,981.082458496094,Maptiler terrain provider,12.844724781797977,80.15893781078393
408735.72607488,1420113.38215199,15.7104827439825,982.08251953125,Maptiler terrain provider,12.844724235609133,80.15894700626018
408736.723761538,1420113.31848918,15.7054634538421,983.082641601563,Maptiler terrain provider,12.844723689420054,80.15895620173643
408737.72144819,1420113.25482637,15.7004441637746,984.082702636719,Maptiler terrain provider,12.844723143230652,80.15896539721263
408738.719134851,1420113.19116356,15.6954248737097,985.082763671875,Maptiler terrain provider,12.844722597040926,80.15897459268888
408739.716821509,1420113.12750075,15.6904055837062,986.082885742188,Maptiler terrain provider,12.844722050850871,80.15898378816507
408740.714508175,1420113.06383794,15.6853862937124,987.082946777344,Maptiler terrain provider,12.844721504660496,80.15899298364133
408741.712194837,1420113.00017513,15.6803670037829,988.083068847656,Maptiler terrain provider,12.844720958469797,80.15900217911752
408742.7098815,1420112.93651231,15.6753477138953,989.083129882813,Maptiler terrain provider,12.844720412278681,80.15901137459372
408743.707568166,1420112.8728495,15.6703284240353,990.083190917969,Maptiler terrain provider,12.844719866087331,80.15902057006991
408744.70525484,1420112.80918669,15.6653091341864,991.083312988281,Maptiler terrain provider,12.844719319895656,80.15902976554617
408745.702941503,1420112.74552388,15.6602898444325,992.083374023438,Maptiler terrain provider,12.84471877370366,80.1590389610223
408746.700628169,1420112.68186107,15.655270554718,993.083435058594,Maptiler terrain provider,12.844718227511335,80.15904815649844
408747.698314843,1420112.61819826,15.6502512650031,994.083557128906,Maptiler terrain provider,12.844717681318686,80.15905735197465
408748.696001519,1420112.55453545,15.6452319753298,995.083618164063,Maptiler terrain provider,12.844717135125713,80.15906654745083
408749.69368819,1420112.49087264,15.6402126857224,996.083740234375,Maptiler terrain provider,12.84471658893242,80.15907574292697
408750.691374871,1420112.42720983,15.6351933961146,997.083801269531,Maptiler terrain provider,12.844716042738797,80.15908493840317
408751.689061547,1420112.36354702,15.6301741065815,998.083862304688,Maptiler terrain provider,12.844715496544852,80.15909413387931
408752.686748225,1420112.29988421,15.6251548170798,999.083984375,Maptiler terrain provider,12.844714950350582,80.15910332935545
408753.684434905,1420112.2362214,15.620135527616,1000.08404541016,Maptiler terrain provider,12.84471440415599,80.15911252483158
408754.682121587,1420112.17255859,15.6151162381884,1001.08410644531,Maptiler terrain provider,12.844713857961072,80.15912172030772
408755.679808271,1420112.10889578,15.6100969487972,1002.08422851563,Maptiler terrain provider,12.84471331176583,80.15913091578386
408756.677494952,1420112.04523297,15.6050776594688,1003.08428955078,Maptiler terrain provider,12.84471276557026,80.15914011125994
408757.67518164,1420111.98157016,15.6000583701485,1004.08441162109,Maptiler terrain provider,12.84471221937437,80.15914930673608
408758.672868331,1420111.91790735,15.5950390808627,1005.08447265625,Maptiler terrain provider,12.844711673178153,80.15915850221222
408759.670555018,1420111.85424454,15.590019791643,1006.08453369141,Maptiler terrain provider,12.844711126981615,80.1591676976883
408760.668241705,1420111.79058173,15.5850005024667,1007.08465576172,Maptiler terrain provider,12.844710580784746,80.15917689316439
408761.665928396,1420111.72691892,15.579981213318,1008.08471679688,Maptiler terrain provider,12.844710034587559,80.15918608864047
408762.66361509,1420111.66325611,15.5749619242056,1009.08477783203,Maptiler terrain provider,12.844709488390045,80.15919528411656
408763.661301783,1420111.5995933,15.5699426351364,1010.08489990234,Maptiler terrain provider,12.844708942192204,80.15920447959263
408764.658988481,1420111.53593049,15.5649233460965,1011.0849609375,Maptiler terrain provider,12.84470839599404,80.15921367506871
408765.656675179,1420111.47226768,15.5599040570998,1012.08508300781,Maptiler terrain provider,12.844707849795558,80.1592228705448
408766.654361875,1420111.40860487,15.554884768159,1013.08514404297,Maptiler terrain provider,12.844707303596747,80.15923206602082
408767.652048577,1420111.34494206,15.5498654792317,1014.08520507813,Maptiler terrain provider,12.84470675739761,80.1592412614969
408768.649735282,1420111.28127925,15.5448461903369,1015.08532714844,Maptiler terrain provider,12.844706211198151,80.15925045697298
408769.647421978,1420111.21761644,15.5398269015369,1016.08538818359,Maptiler terrain provider,12.844705664998365,80.15925965244897
408770.645108686,1420111.15395363,15.53480761272,1017.08544921875,Maptiler terrain provider,12.844705118798254,80.15926884792503
408771.642795385,1420111.09029082,15.529788323994,1018.08557128906,Maptiler terrain provider,12.844704572597822,80.159278043401
408772.640482098,1420111.02662801,15.5247690352496,1019.08563232422,Maptiler terrain provider,12.844704026397062,80.15928723887708
408773.638168808,1420110.9629652,15.5197497465595,1020.08575439453,Maptiler terrain provider,12.84470348019598,80.15929643435311
408774.635855513,1420110.89930239,15.5147304579494,1021.08581542969,Maptiler terrain provider,12.84470293399457,80.15930562982908
408775.633542227,1420110.83563958,15.5097111693318,1022.08587646484,Maptiler terrain provider,12.844702387792843,80.15931482530512
408776.631228948,1420110.77197678,15.5046918807294,1023.08599853516,Maptiler terrain provider,12.844701841590876,80.15932402078118
408777.62891566,1420110.70831396,15.4996725922211,1024.08605957031,Maptiler terrain provider,12.844701295388406,80.15933321625715
408778.626602374,1420110.64465116,15.4946533037459,1025.08618164063,Maptiler terrain provider,12.844700749185792,80.15934241173314
408779.624289088,1420110.58098835,15.489634015317,1026.08618164063,Maptiler terrain provider,12.84470020298276,80.15935160720909
408780.621975812,1420110.51732554,15.4846147268847,1027.08630371094,Maptiler terrain provider,12.844699656779406,80.15936080268511
408781.619662526,1420110.45366273,15.4795954385479,1028.08642578125,Maptiler terrain provider,12.844699110575728,80.15936999816103
408782.617349247,1420110.38999992,15.4745761502231,1029.08642578125,Maptiler terrain provider,12.844698564371727,80.159379193637
408783.615035971,1420110.32633711,15.4695568619294,1030.08654785156,Maptiler terrain provider,12.844698018167401,80.15938838911296
408784.612722698,1420110.2626743,15.4645375736716,1031.08666992188,Maptiler terrain provider,12.844697471962752,80.15939758458893
408785.610409419,1420110.19901149,15.4595182854838,1032.08679199219,Maptiler terrain provider,12.844696925757772,80.15940678006484
408786.60809615,1420110.13534869,15.4544989972988,1033.08679199219,Maptiler terrain provider,12.84469637955256,80.15941597554081
408787.605782881,1420110.07168588,15.4494797091538,1034.0869140625,Maptiler terrain provider,12.844695833346938,80.15942517101678
408788.603469603,1420110.00802307,15.4444604211029,1035.08703613281,Maptiler terrain provider,12.84469528714099,80.15943436649263
408789.60115634,1420109.94436026,15.439441133025,1036.08703613281,Maptiler terrain provider,12.844694740934713,80.1594435619686
408790.598843071,1420109.88069745,15.4344218450169,1037.08715820313,Maptiler terrain provider,12.844694194728117,80.15945275744451
408791.596529805,1420109.81703464,15.4294025570469,1038.08728027344,Maptiler terrain provider,12.844693648521194,80.15946195292042
408792.594216548,1420109.75337184,15.4243832690746,1039.08728027344,Maptiler terrain provider,12.84469310231404,80.15947114839639
408793.591903281,1420109.68970903,15.4193639812034,1040.08740234375,Maptiler terrain provider,12.844692556106466,80.15948034387225
408794.589590021,1420109.62604622,15.4143446933404,1041.08752441406,Maptiler terrain provider,12.844692009898575,80.15948953934816
408795.587276757,1420109.56238341,15.4093254055403,1042.08752441406,Maptiler terrain provider,12.844691463690353,80.15949873482401
408796.584963502,1420109.4987206,15.4043061177467,1043.08764648438,Maptiler terrain provider,12.844690917481806,80.15950793029992
408797.582650243,1420109.43505779,15.3992868300207,1044.08776855469,Maptiler terrain provider,12.844690371272938,80.15951712577578
408798.580336984,1420109.37139499,15.3942675423363,1045.087890625,Maptiler terrain provider,12.844689825063837,80.15952632125163
408799.578023729,1420109.30773218,15.3892482546797,1046.087890625,Maptiler terrain provider,12.84468927885432,80.15953551672749
408800.575710482,1420109.24406937,15.3842289670327,1047.08801269531,Maptiler terrain provider,12.844688732644475,80.1595447122034
408801.573397231,1420109.18040656,15.3792096794485,1048.08813476563,Maptiler terrain provider,12.84468818643431,80.15955390767925
408802.571083982,1420109.11674375,15.3741903919006,1049.08813476563,Maptiler terrain provider,12.844687640223821,80.15956310315511
408803.568770728,1420109.05308095,15.3691711044241,1050.08825683594,Maptiler terrain provider,12.844687094013093,80.1595722986309
408804.566457484,1420108.98941814,15.3641518169473,1051.08837890625,Maptiler terrain provider,12.84468654780195,80.15958149410676
408805.564144234,1420108.92575533,15.3591325295418,1052.08837890625,Maptiler terrain provider,12.844686001590487,80.15959068958256
408806.561830994,1420108.86209252,15.3541132421389,1053.08850097656,Maptiler terrain provider,12.844685455378704,80.15959988505841
408807.559517748,1420108.79842972,15.3490939548058,1054.08862304688,Maptiler terrain provider,12.844684909166677,80.15960908053421
408808.557204506,1420108.73476691,15.3440746675022,1055.08862304688,Maptiler terrain provider,12.84468436295424,80.15961827601002
408809.554891265,1420108.6711041,15.3390553802401,1056.08874511719,Maptiler terrain provider,12.844683816741478,80.1596274714858
408810.552578026,1420108.60744129,15.3340360930144,1057.0888671875,Maptiler terrain provider,12.84468327052839,80.1596366669616
408811.550264789,1420108.54377849,15.3290168058248,1058.0888671875,Maptiler terrain provider,12.84468272431507,80.1596458624374
408812.547951555,1420108.48011568,15.3239975186646,1059.08898925781,Maptiler terrain provider,12.844682178101335,80.1596550579132
408813.545638322,1420108.41645287,15.3189782315476,1060.08911132813,Maptiler terrain provider,12.844681631887275,80.159664253389
408814.543325086,1420108.35279006,15.3139589444935,1061.08923339844,Maptiler terrain provider,12.84468108567289,80.15967344886474
408815.541011852,1420108.28912726,15.3089396574757,1062.08923339844,Maptiler terrain provider,12.844680539458272,80.15968264434048
408816.538698625,1420108.22546445,15.3039203704659,1063.08935546875,Maptiler terrain provider,12.844679993243238,80.15969183981628
408817.5363854,1420108.16180164,15.2989010834924,1064.08947753906,Maptiler terrain provider,12.844679447027879,80.15970103529207
408818.534072172,1420108.09813884,15.2938817965834,1065.08947753906,Maptiler terrain provider,12.84467890081229,80.15971023076781
408819.531758946,1420108.03447603,15.2888625097089,1066.08959960938,Maptiler terrain provider,12.844678354596283,80.15971942624356
408820.529445722,1420107.97081322,15.2838432228724,1067.08972167969,Maptiler terrain provider,12.84467780837995,80.1597286217193
408821.527132494,1420107.90715041,15.2788239361057,1068.08972167969,Maptiler terrain provider,12.844677262163298,80.15973781719498
408822.524819279,1420107.84348761,15.2738046493119,1069.08984375,Maptiler terrain provider,12.844676715946408,80.15974701267078
408823.522506056,1420107.7798248,15.2687853626108,1070.08996582031,Maptiler terrain provider,12.844676169729105,80.15975620814646
408824.520192834,1420107.71616199,15.2637660759528,1071.08996582031,Maptiler terrain provider,12.844675623511476,80.15976540362215
408825.51787962,1420107.65249919,15.2587467892928,1072.09008789063,Maptiler terrain provider,12.844675077293614,80.15977459909789
408826.515566408,1420107.58883638,15.2537275026724,1073.09020996094,Maptiler terrain provider,12.844674531075338,80.15978379457363
408827.513253185,1420107.52517357,15.2487082161569,1074.09020996094,Maptiler terrain provider,12.844673984856733,80.15979299004925
408828.510939972,1420107.46151077,15.2436889296337,1075.09033203125,Maptiler terrain provider,12.844673438637898,80.15980218552494
408829.50862676,1420107.39784796,15.238669643154,1076.09045410156,Maptiler terrain provider,12.844672892418647,80.15981138100062
408830.506313551,1420107.33418516,15.2336503567036,1077.09057617188,Maptiler terrain provider,12.844672346199161,80.15982057647632
408831.504000343,1420107.27052235,15.2286310702979,1078.09057617188,Maptiler terrain provider,12.844671799979261,80.15982977195199
408832.501687137,1420107.20685954,15.2236117839254,1079.09069824219,Maptiler terrain provider,12.844671253759039,80.15983896742767
408833.499373935,1420107.14319674,15.2185924975837,1080.0908203125,Maptiler terrain provider,12.84467070753858,80.15984816290336
408834.497060726,1420107.07953393,15.2135732113205,1081.0908203125,Maptiler terrain provider,12.84467016131771,80.15985735837899
408835.494747521,1420107.01587113,15.2085539250832,1082.09094238281,Maptiler terrain provider,12.8446696150966,80.15986655385461
408836.492434325,1420106.95220832,15.2035346388488,1083.09106445313,Maptiler terrain provider,12.844669068875078,80.1598757493303
408837.490121124,1420106.88854551,15.1985153526857,1084.09106445313,Maptiler terrain provider,12.844668522653231,80.15988494480592
408838.487807923,1420106.82488271,15.1934960665659,1085.09118652344,Maptiler terrain provider,12.844667976431152,80.15989414028155
408839.485494726,1420106.7612199,15.1884767804739,1086.09130859375,Maptiler terrain provider,12.84466743020866,80.15990333575718
408840.483181526,1420106.69755709,15.1834574944477,1087.09130859375,Maptiler terrain provider,12.844666883985841,80.15991253123275
408841.480868333,1420106.63389429,15.178438208425,1088.09143066406,Maptiler terrain provider,12.844666337762787,80.15992172670838
408842.478555142,1420106.57023148,15.1734189224433,1089.09155273438,Maptiler terrain provider,12.844665791539319,80.15993092218402
408843.476241952,1420106.50656868,15.1683996365016,1090.09155273438,Maptiler terrain provider,12.844665245315614,80.15994011765963
408844.47392876,1420106.44290587,15.1633803506189,1091.09167480469,Maptiler terrain provider,12.844664699091496,80.1599493131352
408845.471615575,1420106.37924307,15.1583610647413,1092.091796875,Maptiler terrain provider,12.844664152867148,80.15995850861083
408846.469302381,1420106.31558026,15.1533417789678,1093.09191894531,Maptiler terrain provider,12.844663606642381,80.15996770408634
408847.466989193,1420106.25191746,15.1483224931979,1094.09191894531,Maptiler terrain provider,12.844663060417378,80.15997689956191
408848.464676009,1420106.18825465,15.1433032074572,1095.09204101563,Maptiler terrain provider,12.844662514191965,80.1599860950375
408849.462362832,1420106.12459185,15.1382839217333,1096.09216308594,Maptiler terrain provider,12.844661967966317,80.15999529051311
408850.460049645,1420106.06092904,15.1332646361001,1097.09216308594,Maptiler terrain provider,12.844661421740252,80.16000448598862
408851.457736468,1420105.99726624,15.1282453504681,1098.09228515625,Maptiler terrain provider,12.844660875513954,80.16001368146419
408852.455423285,1420105.93360343,15.1232260649077,1099.09240722656,Maptiler terrain provider,12.844660329287242,80.1600228769397
408853.45311011,1420105.86994062,15.1182067793553,1100.09240722656,Maptiler terrain provider,12.844659783060209,80.16003207241528
408854.450796932,1420105.80627782,15.1131874938672,1101.09252929688,Maptiler terrain provider,12.844659236832934,80.16004126789079
408855.448483761,1420105.74261501,15.1081682083843,1102.09265136719,Maptiler terrain provider,12.844658690605247,80.16005046336636
408856.446170582,1420105.67895221,15.1031489229937,1103.09265136719,Maptiler terrain provider,12.844658144377329,80.16005965884182
408857.443857415,1420105.6152894,15.0981296375863,1104.0927734375,Maptiler terrain provider,12.844657598148999,80.16006885431739
408858.441544245,1420105.5516266,15.0931103522418,1105.09289550781,Maptiler terrain provider,12.84465705192043,80.1600780497929
408859.439231072,1420105.48796379,15.0880910669602,1106.09301757813,Maptiler terrain provider,12.844656505691445,80.16008724526836
408860.436917906,1420105.42430099,15.0830717816867,1107.09301757813,Maptiler terrain provider,12.844655959462225,80.16009644074387
408861.434604742,1420105.36063819,15.0780524964477,1108.09313964844,Maptiler terrain provider,12.844655413232685,80.16010563621938
408862.43229158,1420105.29697538,15.0730332112467,1109.09326171875,Maptiler terrain provider,12.844654867002726,80.1601148316949
408863.429978414,1420105.23331257,15.0680139261186,1110.09326171875,Maptiler terrain provider,12.844654320772445,80.16012402717035
408864.427665256,1420105.16964977,15.0629946409871,1111.09338378906,Maptiler terrain provider,12.84465377454193,80.16013322264587
408865.425352088,1420105.10598697,15.0579753559565,1112.09350585938,Maptiler terrain provider,12.844653228311088,80.16014241812127
408866.423038935,1420105.04232416,15.0529560708989,1113.09350585938,Maptiler terrain provider,12.844652682079836,80.16015161359678
408867.420725771,1420104.97866136,15.0479367859425,1114.09362792969,Maptiler terrain provider,12.844652135848346,80.16016080907218
408868.418412616,1420104.91499855,15.0429175009824,1115.09375,Maptiler terrain provider,12.844651589616443,80.16017000454765
408869.416099462,1420104.85133575,15.0378982160689,1116.09375,Maptiler terrain provider,12.844651043384305,80.1601792000231
408870.41378631,1420104.78767294,15.0328789311915,1117.09387207031,Maptiler terrain provider,12.844650497151752,80.16018839549855
408871.411473162,1420104.72401014,15.0278596463419,1118.09399414063,Maptiler terrain provider,12.844649950918967,80.16019759097401
408872.409160008,1420104.66034733,15.0228403615622,1119.09399414063,Maptiler terrain provider,12.844649404685768,80.16020678644941
408873.406846857,1420104.59668453,15.0178210768186,1120.09411621094,Maptiler terrain provider,12.84464885845233,80.16021598192481
408874.404533708,1420104.53302173,15.0128017921128,1121.09423828125,Maptiler terrain provider,12.84464831221857,80.1602251774002
408875.402220561,1420104.46935892,15.0077825074418,1122.09436035156,Maptiler terrain provider,12.8446477659844,80.1602343728756
408876.399907423,1420104.40569612,15.0027632227703,1123.09436035156,Maptiler terrain provider,12.844647219749993,80.16024356835108
408877.397594273,1420104.34203332,14.997743938207,1124.09448242188,Maptiler terrain provider,12.844646673515257,80.1602527638264
408878.395281126,1420104.27837051,14.9927246536727,1125.09460449219,Maptiler terrain provider,12.84464612728011,80.16026195930175
408879.392967987,1420104.21470771,14.9877053691438,1126.09460449219,Maptiler terrain provider,12.844645581044725,80.16027115477715
408880.390654856,1420104.15104491,14.9826860846242,1127.0947265625,Maptiler terrain provider,12.844645034809021,80.1602803502526
408881.388341716,1420104.0873821,14.9776668001991,1128.09484863281,Maptiler terrain provider,12.844644488572902,80.16028954572795
408882.386028576,1420104.0237193,14.9726475158155,1129.09484863281,Maptiler terrain provider,12.844643942336546,80.16029874120329
408883.383715446,1420103.96005649,14.967628231433,1130.09497070313,Maptiler terrain provider,12.844643396099777,80.16030793667869
408884.381402312,1420103.89639369,14.9626089471133,1131.09509277344,Maptiler terrain provider,12.844642849862772,80.16031713215403
408885.379089178,1420103.83273088,14.9575896628369,1132.09509277344,Maptiler terrain provider,12.844642303625351,80.16032632762938
408886.376776048,1420103.76906808,14.9525703785881,1133.09521484375,Maptiler terrain provider,12.844641757387702,80.16033552310472
408887.374462919,1420103.70540528,14.9475510943828,1134.09533691406,Maptiler terrain provider,12.844641211149725,80.16034471858006
408888.372149794,1420103.64174248,14.9425318102066,1135.09533691406,Maptiler terrain provider,12.84464066491142,80.1603539140554
408889.369836663,1420103.57807967,14.9375125261051,1136.09545898438,Maptiler terrain provider,12.844640118672704,80.16036310953069
408890.367523541,1420103.51441687,14.9324932419998,1137.09558105469,Maptiler terrain provider,12.844639572433756,80.16037230500605
408891.365210421,1420103.45075406,14.9274739579409,1138.095703125,Maptiler terrain provider,12.84463902619439,80.16038150048138
408892.362897291,1420103.38709126,14.9224546739732,1139.095703125,Maptiler terrain provider,12.84463847995479,80.16039069595661
408893.360584174,1420103.32342846,14.9174353899822,1140.09582519531,Maptiler terrain provider,12.844637933714868,80.16039989143195
408894.358271054,1420103.25976566,14.9124161060572,1141.09594726563,Maptiler terrain provider,12.844637387474618,80.16040908690724
408895.355957936,1420103.19610285,14.90739682217,1142.09594726563,Maptiler terrain provider,12.844636841233955,80.16041828238252
408896.35364482,1420103.13244005,14.9023775383159,1143.09606933594,Maptiler terrain provider,12.844636294993057,80.16042747785781
408897.351331707,1420103.06877725,14.8973582544927,1144.09619140625,Maptiler terrain provider,12.844635748751836,80.16043667333311
408898.349018595,1420103.00511445,14.8923389707112,1145.09619140625,Maptiler terrain provider,12.844635202510291,80.16044586880838
408899.346705479,1420102.94145164,14.8873196870011,1146.09631347656,Maptiler terrain provider,12.844634656268333,80.16045506428361
408900.344392365,1420102.87778884,14.8823004033203,1147.09643554688,Maptiler terrain provider,12.844634110026137,80.16046425975884
408901.34207926,1420102.81412604,14.8772811196476,1148.09643554688,Maptiler terrain provider,12.844633563783615,80.16047345523413
408902.339766149,1420102.75046323,14.8722618360461,1149.09655761719,Maptiler terrain provider,12.844633017540685,80.16048265070935
408903.337453049,1420102.68680043,14.8672425524375,1150.0966796875,Maptiler terrain provider,12.844632471297517,80.16049184618464
408904.335139943,1420102.62313763,14.8622232689102,1151.0966796875,Maptiler terrain provider,12.844631925054022,80.16050104165987
408905.332826833,1420102.55947483,14.8572039854395,1152.09680175781,Maptiler terrain provider,12.844631378810208,80.16051023713504
408906.330513732,1420102.49581202,14.8521847019779,1153.09692382813,Maptiler terrain provider,12.844630832565977,80.16051943261027
408907.328200633,1420102.43214922,14.8471654185492,1154.09704589844,Maptiler terrain provider,12.844630286321511,80.16052862808552
408908.32588753,1420102.36848642,14.8421461351905,1155.09704589844,Maptiler terrain provider,12.844629740076721,80.16053782356067
408909.323574434,1420102.30482362,14.8371268518398,1156.09716796875,Maptiler terrain provider,12.844629193831606,80.1605470190359
408910.321261342,1420102.24116081,14.8321075685169,1157.09729003906,Maptiler terrain provider,12.84462864758608,80.16055621451113
408911.318948239,1420102.17749801,14.8270882852951,1158.09729003906,Maptiler terrain provider,12.844628101340312,80.16056540998625
408912.316635149,1420102.11383521,14.8220690020533,1159.09741210938,Maptiler terrain provider,12.844627555094227,80.16057460546148
408913.314322056,1420102.05017241,14.8170497188744,1160.09753417969,Maptiler terrain provider,12.844627008847812,80.16058380093665
408914.312008965,1420101.98650961,14.8120304357316,1161.09753417969,Maptiler terrain provider,12.844626462601079,80.16059299641182
408915.30969587,1420101.92284681,14.8070111526517,1162.09765625,Maptiler terrain provider,12.844625916354014,80.16060219188694
408916.30738279,1420101.859184,14.8019918695479,1163.09777832031,Maptiler terrain provider,12.844625370106536,80.16061138736217
408917.305069705,1420101.7955212,14.796972586514,1164.09777832031,Maptiler terrain provider,12.844624823858826,80.16062058283734
408918.302756622,1420101.7318584,14.7919533035147,1165.09790039063,Maptiler terrain provider,12.844624277610796,80.16062977831251
408919.300443536,1420101.6681956,14.7869340205799,1166.09802246094,Maptiler terrain provider,12.844623731362436,80.16063897378763
408920.298130451,1420101.60453279,14.7819147376884,1167.09814453125,Maptiler terrain provider,12.844623185113662,80.16064816926274
408921.295817369,1420101.54086999,14.7768954548261,1168.09814453125,Maptiler terrain provider,12.844622638864656,80.16065736473786
408922.293504289,1420101.47720719,14.7718761719984,1169.09826660156,Maptiler terrain provider,12.844622092615323,80.16066656021297
408923.291191209,1420101.41354439,14.766856889214,1170.09838867188,Maptiler terrain provider,12.844621546365667,80.16067575568809
408924.288878133,1420101.34988159,14.761837606459,1171.09838867188,Maptiler terrain provider,12.844621000115689,80.1606849511632
408925.28656506,1420101.28621879,14.7568183237401,1172.09851074219,Maptiler terrain provider,12.844620453865382,80.16069414663832
408926.284251987,1420101.22255599,14.7517990410646,1173.0986328125,Maptiler terrain provider,12.844619907614753,80.16070334211344
408927.281938911,1420101.15889318,14.7467797584464,1174.0986328125,Maptiler terrain provider,12.844619361363709,80.1607125375885
408928.279625842,1420101.09523038,14.7417604758403,1175.09875488281,Maptiler terrain provider,12.84461881511243,80.16072173306361
408929.27731277,1420101.03156758,14.7367411933016,1176.09887695313,Maptiler terrain provider,12.844618268860826,80.16073092853867
408930.274999707,1420100.96790478,14.731721910761,1177.09887695313,Maptiler terrain provider,12.844617722608898,80.16074012401378
408931.272686638,1420100.90424198,14.7267026282934,1178.09899902344,Maptiler terrain provider,12.844617176356646,80.16074931948884
408932.270373574,1420100.84057918,14.7216833458534,1179.09912109375,Maptiler terrain provider,12.844616630104076,80.16075851496392
408933.26806051,1420100.77691638,14.7166640634582,1180.09912109375,Maptiler terrain provider,12.844616083851168,80.16076771043896
408934.265747448,1420100.71325358,14.7116447810977,1181.09924316406,Maptiler terrain provider,12.844615537597946,80.16077690591402
408935.263434388,1420100.64959078,14.7066254987736,1182.09936523438,Maptiler terrain provider,12.844614991344399,80.16078610138908
408936.261121324,1420100.58592798,14.7016062165122,1183.09948730469,Maptiler terrain provider,12.844614445090523,80.16079529686408
408937.258808268,1420100.52226517,14.6965869342622,1184.09948730469,Maptiler terrain provider,12.844613898836233,80.16080449233914
408938.256495215,1420100.45860237,14.6915676520452,1185.099609375,Maptiler terrain provider,12.844613352581712,80.1608136878142
408939.254182152,1420100.39493957,14.6865483699208,1186.09973144531,Maptiler terrain provider,12.844612806326861,80.16082288328916
408940.251869103,1420100.33127677,14.6815290877748,1187.09973144531,Maptiler terrain provider,12.84461226007169,80.1608320787642
408941.249556043,1420100.26761397,14.6765098057299,1188.09985351563,Maptiler terrain provider,12.844611713816194,80.16084127423915
408942.247242997,1420100.20395117,14.6714905236579,1189.09997558594,Maptiler terrain provider,12.844611167560375,80.1608504697142
408943.244929948,1420100.14028837,14.6664712416489,1190.09997558594,Maptiler terrain provider,12.844610621304229,80.16085966518921
408944.242616902,1420100.07662557,14.6614519596762,1191.10009765625,Maptiler terrain provider,12.844610075047761,80.16086886066421
408945.24030385,1420100.01296277,14.6564326777747,1192.10021972656,Maptiler terrain provider,12.844609528790965,80.16087805613915
408946.237990807,1420099.94929997,14.6514133958745,1193.10021972656,Maptiler terrain provider,12.844608982533847,80.16088725161416
408947.23567776,1420099.88563717,14.6463941140441,1194.10034179688,Maptiler terrain provider,12.844608436276406,80.1608964470891
408948.233364722,1420099.82197437,14.641374832213,1195.10046386719,Maptiler terrain provider,12.844607890018638,80.1609056425641
408949.231051678,1420099.75831157,14.6363555504569,1196.10046386719,Maptiler terrain provider,12.844607343760545,80.16091483803905
408950.228738637,1420099.69464877,14.6313362687351,1197.1005859375,Maptiler terrain provider,12.844606797502129,80.160924033514
408951.226425599,1420099.63098597,14.6263169870412,1198.10070800781,Maptiler terrain provider,12.84460625124339,80.16093322898895
408952.224112568,1420099.56732317,14.621297705364,1199.10083007813,Maptiler terrain provider,12.844605704984325,80.16094242446394
408953.221799527,1420099.50366037,14.6162784237777,1200.10083007813,Maptiler terrain provider,12.844605158724939,80.16095161993883
408954.219486494,1420099.43999757,14.6112591421995,1201.10095214844,Maptiler terrain provider,12.844604612465222,80.16096081541377
408955.217173465,1420099.37633477,14.6062398606505,1202.10107421875,Maptiler terrain provider,12.844604066205184,80.16097001088872
408956.214860424,1420099.31267197,14.6012205792082,1203.10107421875,Maptiler terrain provider,12.844603519944826,80.16097920636355
408957.212547404,1420099.24900917,14.5962012977022,1204.10119628906,Maptiler terrain provider,12.84460297368414,80.16098840183855
408958.210234367,1420099.18534637,14.5911820163307,1205.10131835938,Maptiler terrain provider,12.844602427423128,80.16099759731338
408959.207921344,1420099.12168357,14.5861627349324,1206.10131835938,Maptiler terrain provider,12.84460188116179,80.16100679278833
408960.205608318,1420099.05802077,14.5811434535984,1207.10144042969,Maptiler terrain provider,12.84460133490013,80.16101598826322
408961.203295294,1420098.99435797,14.5761241723007,1208.1015625,Maptiler terrain provider,12.844600788638147,80.1610251837381
408962.200982273,1420098.93069517,14.5711048910376,1209.1015625,Maptiler terrain provider,12.844600242375838,80.16103437921299
408963.198669246,1420098.86703237,14.5660856098475,1210.10168457031,Maptiler terrain provider,12.844599696113201,80.16104357468782
408964.196356228,1420098.80336957,14.5610663286569,1211.10180664063,Maptiler terrain provider,12.844599149850248,80.16105277016271
